ID,Date,Day,Site,Sample,DayTime,Flower,Bee,Family,Genus,Species,CaptureTime
2570,7/26/2021,207,4,6,1,Agoseris glauca,Megachile,Megachilidae,Megachile,sp. ,27
2571,7/26/2021,207,4,6,1,Agoseris glauca,Megachile,Megachilidae,Megachile,sp. ,27
4083,8/11/2021,223,6,7,2,Allium cernuum,Anthophora,Apidae,Anthophora,sp.,20
4154,8/11/2021,223,6,7,3,Allium cernuum,Anthophora,Apidae,Anthophora,sp.,8
4973,8/12/2021,224,4,7,1,Allium cernuum,Bombus bifarius,Apidae,Bombus,bifarius,10
3145,7/28/2021,209,5,6,2,Allium cernuum,Bombus bifarius,Apidae,Bombus,bifarius,27
3903,8/11/2021,223,5,7,2,Allium cernuum,Bombus bifarius,Apidae,Bombus,bifarius,4
2837,7/27/2021,208,1,6,3,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,10
2838,7/27/2021,208,1,6,3,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,11
4532,8/12/2021,224,1,7,2,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,7
4579,8/12/2021,224,1,7,3,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,18
2412,7/26/2021,207,3,6,1,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,18
3174,7/28/2021,209,5,6,2,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,2
3992,8/11/2021,223,5,7,3,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,28
4052,8/11/2021,223,6,7,1,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,9
4209,8/11/2021,223,6,7,3,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,8
4358,8/11/2021,223,7,7,3,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,21
4386,8/11/2021,223,8,7,1,Allium cernuum,Bombus centralis,Apidae,Bombus,centralis,1
4273,8/11/2021,223,7,7,1,Allium cernuum,Bombus huntii,Apidae,Bombus,huntii,12
4274,8/11/2021,223,7,7,1,Allium cernuum,Bombus huntii,Apidae,Bombus,huntii,14
4426,8/11/2021,223,8,7,2,Allium cernuum,Bombus huntii,Apidae,Bombus,huntii,8
4216,8/11/2021,223,6,7,3,Allium cernuum,Bombus nevadensis,Apidae,Bombus,nevadensis,4
4075,8/11/2021,223,6,7,1,Allium cernuum,Bombus rufocinctus,Apidae,Bombus,rufocinctus,1
4076,8/11/2021,223,6,7,1,Allium cernuum,Bombus rufocinctus,Apidae,Bombus,rufocinctus,1
4547,8/12/2021,224,1,7,2,Allium cernuum,Heriades,Megachilidae,Heriades,sp.,8
4550,8/12/2021,224,1,7,2,Allium cernuum,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,6
4228,8/11/2021,223,6,7,3,Allium cernuum,Osmia,Megachilidae,Osmia,sp. ,29
1092,6/29/2021,180,1,4,2,Allium geyeri,Augochlorella aurata,Halictidae,Augochlorella,aurata,3
1029,6/20/2021,171,6,3,2,Allium geyeri,Bombus melanopygus,Apidae,Bombus,melanopygus,2
2067,7/15/2021,196,4,5,3,Allium geyeri,Hoplitis,Megachilidae,Hoplitis,sp.,13
1106,6/29/2021,180,1,4,2,Allium geyeri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,2
1064,6/28/2021,179,4,4,1,Allium geyeri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,28
1082,6/28/2021,179,4,4,3,Allium geyeri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,13
1042,6/20/2021,171,6,3,3,Allium geyeri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
1043,6/20/2021,171,6,3,3,Allium geyeri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
726,6/16/2021,167,2,3,1,Antennaria corymbosa,Osmia,Megachilidae,Osmia,sp. ,16
2039,7/15/2021,196,4,5,3,Arenaria fendleri,Bombus bifarius,Apidae,Bombus,bifarius,14
2040,7/15/2021,196,4,5,3,Arenaria fendleri,Bombus bifarius,Apidae,Bombus,bifarius,25
1979,7/15/2021,196,4,5,1,Arenaria fendleri,Bombus centralis,Apidae,Bombus,centralis,4
4972,8/12/2021,224,4,7,1,Arenaria fendleri,Bombus bifarius,Apidae,Bombus,bifarius,9
1968,7/15/2021,196,3,5,3,Arenaria fendleri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,2
2070,7/15/2021,196,4,5,3,Arenaria fendleri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,21
1070,6/28/2021,179,4,4,2,Arenaria fendleri,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,29
1039,6/20/2021,171,6,3,3,Arnica fulgens,Bombus appositus,Apidae,Bombus,appositus,4
1027,6/20/2021,171,6,3,2,Arnica fulgens,Bombus bifarius,Apidae,Bombus,bifarius,15
4367,8/11/2021,223,7,7,3,Arnica fulgens,Bombus huntii,Apidae,Bombus,huntii,13
1024,6/20/2021,171,6,3,1,Arnica fulgens,Osmia bucephala,Megachilidae,Osmia,bucephala,8
1025,6/20/2021,171,6,3,1,Arnica fulgens,Osmia bucephala,Megachilidae,Osmia,bucephala,12
1034,6/20/2021,171,6,3,2,Arnica fulgens,Osmia bucephala,Megachilidae,Osmia,bucephala,1
1035,6/20/2021,171,6,3,2,Arnica fulgens,Osmia bucephala,Megachilidae,Osmia,bucephala,19
1036,6/20/2021,171,6,3,2,Arnica fulgens,Osmia bucephala,Megachilidae,Osmia,bucephala,23
1047,6/20/2021,171,6,3,3,Arnica fulgens,Osmia bucephala,Megachilidae,Osmia,bucephala,3
5717,8/21/2021,233,5,8,1,Artemisia frigida,Anthophora,Apidae,Anthophora,sp.,2
5752,8/21/2021,233,5,8,2,Artemisia frigida,Anthophora,Apidae,Anthophora,sp.,8
5753,8/21/2021,233,5,8,2,Artemisia frigida,Anthophora,Apidae,Anthophora,sp.,12
5794,8/21/2021,233,5,8,3,Artemisia frigida,Anthophora,Apidae,Anthophora,sp.,3
4971,8/12/2021,224,4,7,1,Artemisia frigida,Bombus bifarius,Apidae,Bombus,bifarius,8
5470,8/20/2021,232,2,8,3,Artemisia ludoviciana,Bombus pensylvanicus,Apidae,Bombus,pensylvanicus,14
530,6/3/2021,154,2,2,3,Astragalus agrestis,Bombus centralis,Apidae,Bombus,centralis,8
519,6/3/2021,154,2,2,2,Astragalus agrestis,Osmia bucephala,Megachilidae,Osmia,bucephala,20
997,6/20/2021,171,5,3,1,Astragalus flexuosus,Andrena,Andrenidae,Andrena,sp.,24
1485,7/13/2021,194,5,5,3,Astragalus flexuosus,Andrena,Andrenidae,Andrena,sp.,5
1238,6/30/2021,181,7,4,2,Astragalus flexuosus,Andrena,Andrenidae,Andrena,sp.,16
1239,6/30/2021,181,7,4,2,Astragalus flexuosus,Andrena,Andrenidae,Andrena,sp.,28
3579,7/29/2021,210,7,6,2,Astragalus flexuosus,Anthidium/Dianthidium,Megachilidae,Anthidium/Dianthidium,sp.,28
1240,6/30/2021,181,7,4,2,Astragalus flexuosus,Anthophora,Apidae,Anthophora,sp.,16
1702,7/14/2021,195,7,5,2,Astragalus flexuosus,Anthophora,Apidae,Anthophora,sp.,6
1341,6/30/2021,181,8,4,3,Astragalus flexuosus,Anthophora,Apidae,Anthophora,sp.,1
998,6/20/2021,171,5,3,1,Astragalus flexuosus,Anthophora bomboides,Apidae,Anthophora,bomboides,26
1385,7/1/2021,182,6,4,3,Astragalus flexuosus,Anthophora bomboides,Apidae,Anthophora,bomboides,13
3288,7/28/2021,209,6,6,1,Astragalus flexuosus,Anthophora porterae,Apidae,Anthophora,porterae,1
3702,7/29/2021,210,8,6,1,Astragalus flexuosus,Anthophora porterae,Apidae,Anthophora,porterae,11
1154,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,12
1155,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,20
1156,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,26
1157,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,24
1158,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,27
1170,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,28
1171,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,27
1172,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,7
1173,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,13
1174,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,19
1192,6/30/2021,181,5,4,3,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,24
1219,6/30/2021,181,7,4,1,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,6
1243,6/30/2021,181,7,4,2,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,15
1737,7/14/2021,195,7,5,3,Astragalus flexuosus,Bombus appositus,Apidae,Bombus,appositus,10
1093,6/29/2021,180,1,4,2,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,14
1110,6/29/2021,180,1,4,3,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,1
2681,7/27/2021,208,1,6,1,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,5
1163,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,9
1499,7/13/2021,194,5,5,3,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,28
1360,7/1/2021,182,6,4,2,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,5
1707,7/14/2021,195,7,5,2,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,4
1708,7/14/2021,195,7,5,2,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,27
1740,7/14/2021,195,7,5,3,Astragalus flexuosus,Bombus bifarius,Apidae,Bombus,bifarius,1
1181,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,16
1458,7/13/2021,194,5,5,2,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,15
1364,7/1/2021,182,6,4,2,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,1
1388,7/1/2021,182,6,4,3,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,13
1553,7/13/2021,194,6,5,1,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,20
1228,6/30/2021,181,7,4,1,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,17
1229,6/30/2021,181,7,4,1,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,29
1249,6/30/2021,181,7,4,2,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,18
1282,6/30/2021,181,7,4,3,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,9
1283,6/30/2021,181,7,4,3,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,29
1665,7/14/2021,195,7,5,1,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,1
1715,7/14/2021,195,7,5,2,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,14
1751,7/14/2021,195,7,5,3,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,12
1752,7/14/2021,195,7,5,3,Astragalus flexuosus,Bombus californicus,Apidae,Bombus,californicus,29
2102,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,2
2103,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,2
2104,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,6
2105,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,6
2106,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,27
2107,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,27
2108,7/16/2021,197,1,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,28
2149,7/16/2021,197,1,5,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,18
2150,7/16/2021,197,1,5,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,23
2151,7/16/2021,197,1,5,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,23
2152,7/16/2021,197,1,5,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,28
2258,7/16/2021,197,2,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,8
2259,7/16/2021,197,2,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,8
2260,7/16/2021,197,2,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,20
2261,7/16/2021,197,2,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,24
2050,7/15/2021,196,4,5,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,25
1165,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,14
1166,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,26
1167,6/30/2021,181,5,4,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,27
1184,6/30/2021,181,5,4,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,29
1203,6/30/2021,181,5,4,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,11
1204,6/30/2021,181,5,4,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,1
1205,6/30/2021,181,5,4,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,1
1230,6/30/2021,181,7,4,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,1
1251,6/30/2021,181,7,4,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,8
1252,6/30/2021,181,7,4,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,28
1668,7/14/2021,195,7,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,1
1669,7/14/2021,195,7,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,9
1670,7/14/2021,195,7,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,14
1671,7/14/2021,195,7,5,1,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,25
1720,7/14/2021,195,7,5,2,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,11
1755,7/14/2021,195,7,5,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,22
1756,7/14/2021,195,7,5,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,29
1895,7/14/2021,195,8,5,3,Astragalus flexuosus,Bombus centralis,Apidae,Bombus,centralis,22
1356,7/1/2021,182,6,4,1,Astragalus flexuosus,Bombus nevadensis,Apidae,Bombus,nevadensis,4
1006,6/20/2021,171,5,3,3,Astragalus flexuosus,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,25
1214,6/30/2021,181,5,4,3,Astragalus flexuosus,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,25
1524,7/13/2021,194,5,5,3,Astragalus flexuosus,Megachile,Megachilidae,Megachile,sp. ,13
2122,7/16/2021,197,1,5,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,3
1013,6/20/2021,171,5,3,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,17
1014,6/20/2021,171,5,3,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,19
1015,6/20/2021,171,5,3,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,24
1188,6/30/2021,181,5,4,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,12
1215,6/30/2021,181,5,4,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,25
858,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,1
859,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,1
860,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,5
861,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,6
862,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,7
863,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,15
864,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,16
865,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,5
866,6/18/2021,169,7,3,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,6
884,6/18/2021,169,7,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,10
885,6/18/2021,169,7,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,18
915,6/18/2021,169,7,3,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,23
1292,6/30/2021,181,7,4,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,16
1293,6/30/2021,181,7,4,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,27
1782,7/14/2021,195,7,5,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,1
962,6/18/2021,169,8,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,5
963,6/18/2021,169,8,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,16
964,6/18/2021,169,8,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,17
965,6/18/2021,169,8,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,28
966,6/18/2021,169,8,3,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,29
984,6/18/2021,169,8,3,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,20
985,6/18/2021,169,8,3,3,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,21
3733,7/29/2021,210,8,6,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,7
3734,7/29/2021,210,8,6,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,27
3735,7/29/2021,210,8,6,1,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,27
3776,7/29/2021,210,8,6,2,Astragalus flexuosus,Osmia,Megachilidae,Osmia,sp. ,12
1005,6/20/2021,171,5,3,2,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,23
1016,6/20/2021,171,5,3,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,11
1017,6/20/2021,171,5,3,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,12
1018,6/20/2021,171,5,3,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,17
921,6/18/2021,169,7,3,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,7
922,6/18/2021,169,7,3,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,7
923,6/18/2021,169,7,3,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,17
1117,6/29/2021,180,1,4,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,12
1381,7/1/2021,182,6,4,2,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,19
1265,6/30/2021,181,7,4,2,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,7
1354,6/30/2021,181,8,4,3,Astragalus flexuosus,Osmia bucephala,Megachilidae,Osmia,bucephala,11
2127,7/16/2021,197,1,5,2,Astragalus miser,Anthophora,Apidae,Anthophora,sp.,5
2128,7/16/2021,197,1,5,2,Astragalus miser,Anthophora,Apidae,Anthophora,sp.,5
2129,7/16/2021,197,1,5,2,Astragalus miser,Anthophora,Apidae,Anthophora,sp.,11
2130,7/16/2021,197,1,5,2,Astragalus miser,Anthophora,Apidae,Anthophora,sp.,15
2737,7/27/2021,208,1,6,2,Astragalus miser,Anthophora,Apidae,Anthophora,sp.,5
2785,7/27/2021,208,1,6,3,Astragalus miser,Anthophora porterae,Apidae,Anthophora,porterae,14
2786,7/27/2021,208,1,6,3,Astragalus miser,Anthophora porterae,Apidae,Anthophora,porterae,28
2137,7/16/2021,197,1,5,2,Astragalus miser,Bombus bifarius,Apidae,Bombus,bifarius,12
1956,7/15/2021,196,3,5,3,Astragalus miser,Bombus centralis,Apidae,Bombus,centralis,1
2112,7/16/2021,197,1,5,1,Astragalus miser,Bombus melanopygus,Apidae,Bombus,melanopygus,4
2113,7/16/2021,197,1,5,1,Astragalus miser,Bombus melanopygus,Apidae,Bombus,melanopygus,6
2114,7/16/2021,197,1,5,1,Astragalus miser,Bombus melanopygus,Apidae,Bombus,melanopygus,27
2115,7/16/2021,197,1,5,1,Astragalus miser,Bombus melanopygus,Apidae,Bombus,melanopygus,27
1147,6/29/2021,180,2,4,3,Astragalus miser,Bombus rufocinctus,Apidae,Bombus,rufocinctus,7
2682,7/27/2021,208,1,6,1,Astragalus miser,Bombus bifarius,Apidae,Bombus,bifarius,11
4586,8/12/2021,224,1,7,3,Astragalus miser,Coelioxys,Megachilidae,Coelioxys,sp.,7
2165,7/16/2021,197,1,5,2,Astragalus miser,Megachile,Megachilidae,Megachile,sp. ,29
2169,7/16/2021,197,1,5,2,Astragalus miser,Melissodes,Apidae,Melissodes,sp. ,6
2171,7/16/2021,197,1,5,2,Astragalus miser,Osmia,Megachilidae,Osmia,sp. ,12
2172,7/16/2021,197,1,5,2,Astragalus miser,Osmia,Megachilidae,Osmia,sp. ,25
2178,7/16/2021,197,1,5,2,Astragalus miser,Osmia,Megachilidae,Osmia,sp. ,12
254,6/2/2021,153,5,2,3,Astragalus parryi,Andrena carlini,Andrenidae,Andrena,carlini,12
497,6/3/2021,154,2,2,2,Astragalus parryi,Anthophora montana,Apidae,Anthophora,montana,9
521,6/3/2021,154,2,2,3,Astragalus parryi,Anthophora porterae,Apidae,Anthophora,porterae,5
526,6/3/2021,154,2,2,3,Astragalus parryi,Bombus californicus,Apidae,Bombus,californicus,20
261,6/2/2021,153,5,2,3,Astragalus parryi,Bombus californicus,Apidae,Bombus,californicus,23
273,6/2/2021,153,5,2,3,Astragalus parryi,Osmia,Megachilidae,Osmia,sp. ,10
274,6/2/2021,153,5,2,3,Astragalus parryi,Osmia,Megachilidae,Osmia,sp. ,27
386,6/2/2021,153,8,2,3,Astragalus parryi,Osmia,Megachilidae,Osmia,sp. ,12
495,6/3/2021,154,2,2,1,Astragalus parryi,Osmia bucephala,Megachilidae,Osmia,bucephala,14
535,6/3/2021,154,2,2,3,Astragalus parryi,Osmia bucephala,Megachilidae,Osmia,bucephala,21
536,6/3/2021,154,2,2,3,Astragalus parryi,Osmia bucephala,Megachilidae,Osmia,bucephala,28
537,6/3/2021,154,2,2,3,Astragalus parryi,Osmia bucephala,Megachilidae,Osmia,bucephala,29
822,6/17/2021,168,4,3,1,Astragalus parryi,Osmia bucephala,Megachilidae,Osmia,bucephala,14
2131,7/16/2021,197,1,5,2,Calochortus gunnisonii,Anthophora,Apidae,Anthophora,sp.,13
2679,7/27/2021,208,1,6,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,8
2742,7/27/2021,208,1,6,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,27
2799,7/27/2021,208,1,6,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,9
2800,7/27/2021,208,1,6,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,18
2439,7/26/2021,207,3,6,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,23
2488,7/26/2021,207,3,6,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,5
1493,7/13/2021,194,5,5,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,2
1494,7/13/2021,194,5,5,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,29
1533,7/13/2021,194,6,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,10
1534,7/13/2021,194,6,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,10
1535,7/13/2021,194,6,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,18
1536,7/13/2021,194,6,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,10
1574,7/13/2021,194,6,5,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,18
1623,7/13/2021,194,6,5,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,17
3298,7/28/2021,209,6,6,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,27
3371,7/28/2021,209,6,6,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,25
1655,7/14/2021,195,7,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,22
1656,7/14/2021,195,7,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,22
1704,7/14/2021,195,7,5,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,12
1705,7/14/2021,195,7,5,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,13
1738,7/14/2021,195,7,5,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,10
3533,7/29/2021,210,7,6,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,20
3534,7/29/2021,210,7,6,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,20
1784,7/14/2021,195,8,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,1
1785,7/14/2021,195,8,5,1,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,1
1823,7/14/2021,195,8,5,2,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,1
1880,7/14/2021,195,8,5,3,Calochortus gunnisonii,Bombus appositus,Apidae,Bombus,appositus,7
